"","name","case","taxonomy_id","taxonomy_lvl","kraken_assigned_reads","added_reads","new_est_reads","fraction_total_reads","group","sex","group_shuffle","name_rank","rank"
"17528","Nocardioides sp. 78","23.unmapped",2045452,"S",498,252,750,5.22e-05,"malt","male","malt","cellular organisms","no rank"
"17529","Nocardioides sp. 78","23.unmapped",2045452,"S",498,252,750,5.22e-05,"malt","male","malt","Propionibacteriales","order"
"17530","Nocardioides sp. 78","23.unmapped",2045452,"S",498,252,750,5.22e-05,"malt","male","malt","Actinomycetia","class"
"17531","Nocardioides sp. 78","23.unmapped",2045452,"S",498,252,750,5.22e-05,"malt","male","malt","Actinobacteria","phylum"
"17532","Nocardioides sp. 78","23.unmapped",2045452,"S",498,252,750,5.22e-05,"malt","male","malt","Terrabacteria group","clade"
"17533","Nocardioides sp. 78","23.unmapped",2045452,"S",498,252,750,5.22e-05,"malt","male","malt","Nocardioides houyundeii","species"
"17534","Nocardioides sp. 78","23.unmapped",2045452,"S",498,252,750,5.22e-05,"malt","male","malt","Nocardioidaceae","family"
"17535","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Propionibacteriales","order"
"17536","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Nocardioidaceae","family"
"17537","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","unclassified Nocardioides","no rank"
"17538","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Bacteria","superkingdom"
"17539","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","cellular organisms","no rank"
"17540","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Actinobacteria","phylum"
"17541","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Nocardioides sp. CF8","species"
"17542","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Terrabacteria group","clade"
"17543","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Actinomycetia","class"
"17544","Nocardioides sp. CF8","24.unmapped",110319,"S",930,1475,2405,4.71e-05,"control","fem","control","Nocardioides","genus"
"17545","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Propionibacteriales","order"
"17546","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Nocardioidaceae","family"
"17547","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","unclassified Nocardioides","no rank"
"17548","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Bacteria","superkingdom"
"17549","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","cellular organisms","no rank"
"17550","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Actinobacteria","phylum"
"17551","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Nocardioides sp. CF8","species"
"17552","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Terrabacteria group","clade"
"17553","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Actinomycetia","class"
"17554","Nocardioides sp. CF8","20.unmapped",110319,"S",1172,1457,2629,5.74e-05,"control","male","control","Nocardioides","genus"
"17555","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Propionibacteriales","order"
"17556","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Nocardioidaceae","family"
"17557","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","unclassified Nocardioides","no rank"
"17558","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Bacteria","superkingdom"
"17559","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","cellular organisms","no rank"
"17560","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Actinobacteria","phylum"
"17561","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Nocardioides sp. CF8","species"
"17562","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Terrabacteria group","clade"
"17563","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Actinomycetia","class"
"17564","Nocardioides sp. CF8","27.unmapped",110319,"S",326,448,774,4.2e-05,"malt","fem","malt","Nocardioides","genus"
"17565","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Propionibacteriales","order"
"17566","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Actinobacteria","phylum"
"17567","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Nocardioidaceae","family"
"17568","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","cellular organisms","no rank"
"17569","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","unclassified Nocardioides","no rank"
"17570","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Terrabacteria group","clade"
"17571","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Bacteria","superkingdom"
"17572","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Nocardioides","genus"
"17573","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Actinomycetia","class"
"17574","Nocardioides sp. JS614","27.unmapped",196162,"S",557,638,1195,6.42e-05,"malt","fem","malt","Nocardioides sp. JS614","species"
"17575","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Propionibacteriales","order"
"17576","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Actinobacteria","phylum"
"17577","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Nocardioidaceae","family"
"17578","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","cellular organisms","no rank"
"17579","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","unclassified Nocardioides","no rank"
"17580","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Terrabacteria group","clade"
"17581","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Bacteria","superkingdom"
"17582","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Nocardioides","genus"
"17583","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Actinomycetia","class"
"17584","Nocardioides sp. JS614","20.unmapped",196162,"S",1047,1058,2105,4.62e-05,"control","male","control","Nocardioides sp. JS614","species"
"17585","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Propionibacteriales","order"
"17586","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Actinobacteria","phylum"
"17587","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Nocardioidaceae","family"
"17588","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","cellular organisms","no rank"
"17589","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","unclassified Nocardioides","no rank"
"17590","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Terrabacteria group","clade"
"17591","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Bacteria","superkingdom"
"17592","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Nocardioides","genus"
"17593","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Actinomycetia","class"
"17594","Nocardioides sp. JS614","26.unmapped",196162,"S",805,1022,1827,4.37e-05,"control","fem","control","Nocardioides sp. JS614","species"
"17595","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Actinobacteria","phylum"
"17596","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Streptosporangiaceae","family"
"17597","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Nonomuraea sp. ATCC 55076","species"
"17598","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Streptosporangiales","order"
"17599","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Bacteria","superkingdom"
"17600","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","unclassified Nonomuraea","no rank"
"17601","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","cellular organisms","no rank"
"17602","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Terrabacteria group","clade"
"17603","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Actinomycetia","class"
"17604","Nonomuraea sp. ATCC 55076","26.unmapped",1909395,"S",1431,295,1726,4.11e-05,"control","fem","control","Nonomuraea","genus"
"17605","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Nostoc flagelliforme","species"
"17606","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Nostocaceae","family"
"17607","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Terrabacteria group","clade"
"17608","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","cellular organisms","no rank"
"17609","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Nostoc","genus"
"17610","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Cyanobacteria/Melainabacteria group","clade"
"17611","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Bacteria","superkingdom"
"17612","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Nostocales","order"
"17613","Nostoc flagelliforme","28.unmapped",1306274,"S",755,3237,3992,4.71e-05,"malt","fem","control","Cyanobacteria","phylum"
"17614","Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'","28.unmapped",1618022,"S",1495,4184,5679,6.68e-05,"malt","fem","control",NA,NA
"17615","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","unclassified Nostoc","no rank"
"17616","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","species"
"17617","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Cyanobacteria","phylum"
"17618","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Bacteria","superkingdom"
"17619","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Cyanobacteria/Melainabacteria group","clade"
"17620","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Nostoc","genus"
"17621","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Terrabacteria group","clade"
"17622","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Nostocaceae","family"
"17623","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","cellular organisms","no rank"
"17624","Nostoc sp. 'Peltigera membranacea cyanobiont' N6","28.unmapped",1261031,"S",2982,9694,12676,0.000149863,"malt","fem","control","Nostocales","order"
"17625","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Nostocaceae","family"
"17626","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Cyanobacteria/Melainabacteria group","clade"
"17627","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Nostoc","genus"
"17628","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Nostoc sphaeroides","species"
"17629","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Nostocales","order"
"17630","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Bacteria","superkingdom"
"17631","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","cellular organisms","no rank"
"17632","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Terrabacteria group","clade"
"17633","Nostoc sphaeroides","26.unmapped",446679,"S",696,3970,4666,0.000110471,"control","fem","control","Cyanobacteria","phylum"
"17634","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","Novosphingobium aromaticivorans","species"
"17635","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","Novosphingobium","genus"
"17636","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","Sphingomonadaceae","family"
"17637","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","Bacteria","superkingdom"
"17638","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","Sphingomonadales","order"
"17639","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","cellular organisms","no rank"
"17640","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","Alphaproteobacteria","class"
"17641","Novosphingobium aromaticivorans","25.unmapped",48935,"S",291,1525,1816,4.45e-05,"control","fem","malt","Proteobacteria","phylum"
"17642","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","Novosphingobium aromaticivorans","species"
"17643","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","Novosphingobium","genus"
"17644","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","Sphingomonadaceae","family"
"17645","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","Bacteria","superkingdom"
"17646","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","Sphingomonadales","order"
"17647","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","cellular organisms","no rank"
"17648","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","Alphaproteobacteria","class"
"17649","Novosphingobium aromaticivorans","29.unmapped",48935,"S",306,1814,2120,4.2e-05,"malt","fem","malt","Proteobacteria","phylum"
"17650","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","Novosphingobium aromaticivorans","species"
"17651","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","Novosphingobium","genus"
"17652","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","Sphingomonadaceae","family"
"17653","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","Bacteria","superkingdom"
"17654","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","Sphingomonadales","order"
"17655","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","cellular organisms","no rank"
"17656","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","Alphaproteobacteria","class"
"17657","Novosphingobium aromaticivorans","18.unmapped",48935,"S",379,2170,2549,4.71e-05,"control","male","control","Proteobacteria","phylum"
"17658","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","Sphingomonadaceae","family"
"17659","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","Sphingomonadales","order"
"17660","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","Novosphingobium sp. THN1","species"
"17661","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","Bacteria","superkingdom"
"17662","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","unclassified Novosphingobium","no rank"
"17663","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","Proteobacteria","phylum"
"17664","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","Novosphingobium","genus"
"17665","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","cellular organisms","no rank"
"17666","Novosphingobium sp. THN1","22.unmapped",1016987,"S",685,3079,3764,4.8e-05,"malt","male","control","Alphaproteobacteria","class"
"17667","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","Sphingomonadaceae","family"
"17668","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","Sphingomonadales","order"
"17669","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","Novosphingobium sp. THN1","species"
"17670","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","Bacteria","superkingdom"
"17671","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","unclassified Novosphingobium","no rank"
"17672","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","Proteobacteria","phylum"
"17673","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","Novosphingobium","genus"
"17674","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","cellular organisms","no rank"
"17675","Novosphingobium sp. THN1","28.unmapped",1016987,"S",846,3642,4488,5.31e-05,"malt","fem","control","Alphaproteobacteria","class"
"17676","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","Sphingomonadaceae","family"
"17677","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","Sphingomonadales","order"
"17678","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","Novosphingobium sp. THN1","species"
"17679","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","Bacteria","superkingdom"
"17680","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","unclassified Novosphingobium","no rank"
"17681","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","Proteobacteria","phylum"
"17682","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","Novosphingobium","genus"
"17683","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","cellular organisms","no rank"
"17684","Novosphingobium sp. THN1","18.unmapped",1016987,"S",426,1927,2353,4.28e-05,"control","male","control","Alphaproteobacteria","class"
"17685","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","Thiopseudomonas","genus"
"17686","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","Pseudomonadales","order"
"17687","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","cellular organisms","no rank"
"17688","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","Bacteria","superkingdom"
"17689","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","Thiopseudomonas alkaliphila","species"
"17690","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","Proteobacteria","phylum"
"17691","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","Gammaproteobacteria","class"
"17692","Oblitimonas alkaliphila","18.unmapped",1697053,"S",2396,1045,3441,6.34e-05,"control","male","control","Pseudomonadaceae","family"
"17693","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","Thiopseudomonas","genus"
"17694","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","Pseudomonadales","order"
"17695","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","cellular organisms","no rank"
"17696","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","Bacteria","superkingdom"
"17697","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","Thiopseudomonas alkaliphila","species"
"17698","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","Proteobacteria","phylum"
"17699","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","Gammaproteobacteria","class"
"17700","Oblitimonas alkaliphila","17.unmapped",1697053,"S",1760,819,2579,5.4e-05,"control","male","malt","Pseudomonadaceae","family"
"17701","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","Thiopseudomonas","genus"
"17702","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","Pseudomonadales","order"
"17703","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","cellular organisms","no rank"
"17704","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","Bacteria","superkingdom"
"17705","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","Thiopseudomonas alkaliphila","species"
"17706","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","Proteobacteria","phylum"
"17707","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","Gammaproteobacteria","class"
"17708","Oblitimonas alkaliphila","28.unmapped",1697053,"S",4005,2104,6109,7.19e-05,"malt","fem","control","Pseudomonadaceae","family"
"17709","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","Thiopseudomonas","genus"
"17710","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","Pseudomonadales","order"
"17711","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","cellular organisms","no rank"
"17712","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","Bacteria","superkingdom"
"17713","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","Thiopseudomonas alkaliphila","species"
"17714","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","Proteobacteria","phylum"
"17715","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","Gammaproteobacteria","class"
"17716","Oblitimonas alkaliphila","29.unmapped",1697053,"S",1942,760,2702,5.4e-05,"malt","fem","malt","Pseudomonadaceae","family"
"17717","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","Thiopseudomonas","genus"
"17718","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","Pseudomonadales","order"
"17719","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","cellular organisms","no rank"
"17720","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","Bacteria","superkingdom"
"17721","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","Thiopseudomonas alkaliphila","species"
"17722","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","Proteobacteria","phylum"
"17723","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","Gammaproteobacteria","class"
"17724","Oblitimonas alkaliphila","22.unmapped",1697053,"S",4867,2046,6913,8.82e-05,"malt","male","control","Pseudomonadaceae","family"
"17725","Oblitimonas alkaliphila","19.unmapped",1697053,"S",1554,694,2248,4.71e-05,"control","male","malt","Thiopseudomonas","genus"
"17726","Oblitimonas alkaliphila","19.unmapped",1697053,"S",1554,694,2248,4.71e-05,"control","male","malt","Pseudomonadales","order"
"17727","Oblitimonas alkaliphila","19.unmapped",1697053,"S",1554,694,2248,4.71e-05,"control","male","malt","cellular organisms","no rank"
"17728","Oblitimonas alkaliphila","19.unmapped",1697053,"S",1554,694,2248,4.71e-05,"control","male","malt","Bacteria","superkingdom"
